varID,var7_19a,var7_19,var7_20,var7_20a,var7_21,var7_22
6402010207,秋粮,3,,,.,12.5
6402010208,夏粮,3,,,.,25
6402010208,秋粮,3,,,.,20
6402010209,夏粮,3,,,.,12.5
6402010209,秋粮,4,,,.,.
6402010210,夏粮,,,,.,.
6402010211,夏粮,2,,,.,.
6402010211,秋粮,1,2,,30,.
6402010212,夏粮,,,,.,.
6402020101,夏粮,2,,,.,.
6402020102,夏粮,,,,.,.
6402020102,秋粮,4,,,.,.
6402020103,夏粮,2,,,.,.
6402020103,秋粮,2,,,.,.
6402020104,夏粮,1,,,5,.
6402020104,秋粮,3,,,.,5
6402020105,夏粮,3,,,.,20
6402020105,秋粮,2,,,.,.
6402020106,夏粮,,,,.,.
6402020107,夏粮,2,,,.,.
6402020107,秋粮,3,,,.,5
6402020108,夏粮,3,,,.,5
6402020108,秋粮,4,,,.,.
6402020109,夏粮,3,,,.,20
6402020109,秋粮,3,,,.,10
6402020110,夏粮,,,,.,.
6402020110,秋粮,3,,,.,17
6402020111,夏粮,2,,,.,.
6402020111,秋粮,3,,,.,10
6402020112,夏粮,3,,,.,5
6402020112,秋粮,3,,,.,10
6402020113,夏粮,3,,,.,10
6402020113,秋粮,4,,,.,.
6402020201,夏粮,2,,,.,.
6402020201,秋粮,2,,,.,.
6402020202,夏粮,2,,,.,.
6402020202,秋粮,4,,,.,.
6402020203,夏粮,3,,,.,9999
6402020203,秋粮,4,,,.,.
6402020204,夏粮,2,,,.,.
6402020205,夏粮,,,,.,.
6402020206,夏粮,3,,,.,37.5
6402020206,秋粮,3,,,.,6.25
6402020207,夏粮,2,,,.,.
6402020207,秋粮,2,,,.,.
6402020208,夏粮,2,,,.,.
6402020208,秋粮,2,,,.,.
6402020209,夏粮,,,,.,.
6402020209,秋粮,3,,,.,10
6402020210,夏粮,,,,.,.
6402020210,秋粮,2,,,.,.
6402020211,夏粮,,,,.,.
6402020211,秋粮,1,1,,10,.
6402020212,夏粮,2,,,.,.
6402020212,秋粮,2,,,.,.
6402030101,夏粮,,,,.,.
6402030101,秋粮,2,,,.,.
6402030102,夏粮,,,,.,.
6402030102,秋粮,2,,,.,.
6402030103,夏粮,,,,.,.
6402030103,秋粮,3,,,.,9999
6402030104,夏粮,,,,.,.
6402030105,夏粮,2,,,.,.
6402030106,夏粮,,,,.,.
6402030107,夏粮,,,,.,.
6402030107,秋粮,3,,,.,5
6402030108,夏粮,,,,.,.
6402030109,夏粮,,,,.,.
6402030110,夏粮,,,,.,.
6402030110,秋粮,2,,,.,.
6402030111,夏粮,2,,,.,.
6402030111,秋粮,3,,,.,10
6402030112,夏粮,,,,.,.
6402030113,夏粮,,,,.,.
6402030201,夏粮,,,,.,.
6402030201,秋粮,2,,,.,.
6402030202,夏粮,,,,.,.
6402030202,秋粮,1,6,,33,.
6402030203,夏粮,,,,.,.
6402030203,秋粮,1,3,,35,.
6402030204,夏粮,2,,,.,.
6402030204,秋粮,2,,,.,.
6402030205,夏粮,,,,.,.
6402030206,夏粮,2,,,.,.
6402030206,秋粮,4,,,.,.
6402030207,夏粮,2,,,.,.
6402030207,秋粮,2,,,.,.
6402030208,夏粮,,,,.,.
6402030209,夏粮,3,,,.,20
6402030209,秋粮,3,,,.,10
6402030210,夏粮,1,8,土地肥力,4,.
6402030211,夏粮,,,,.,.
6402030212,夏粮,1,8,换地,30,.
6402030212,秋粮,2,,,.,.
6404010101,夏粮,,,,.,.
6404010101,秋粮,1,1,,50,.
6404010102,夏粮,,,,.,.
6404010102,秋粮,1,1,,50,.
6404010103,夏粮,,,,.,.
6404010103,秋粮,2,,,.,.
6404010104,夏粮,,,,.,.
6404010105,夏粮,,,,.,.
6404010105,秋粮,1,1,,33,.
6404010106,夏粮,,,,.,.
6404010106,秋粮,1,1,,10,.
6404010107,夏粮,,,,.,.
6404010107,秋粮,1,1,,66,.
6404010108,夏粮,,,,.,.
6404010109,夏粮,,,,.,.
6404010110,夏粮,,,,.,.
6404010110,秋粮,2,,,.,.
6404010111,夏粮,,,,.,.
6404010111,秋粮,2,,,.,.
6404010112,夏粮,,,,.,.
6404010201,夏粮,,,,.,.
6404010201,秋粮,1,8,错过灌溉时间,10,.
6404010202,夏粮,,,,.,.
6404010202,秋粮,2,,,.,.
6404010203,夏粮,,,,.,.
6404010203,秋粮,1,1,,20,.
6404010204,夏粮,,,,.,.
6404010205,夏粮,,,,.,.
6404010205,秋粮,2,,,.,.
6404010206,夏粮,,,,.,.
6404010206,秋粮,3,,,.,5
6404010207,夏粮,,,,.,.
6404010208,夏粮,,,,.,.
6404010208,秋粮,2,,,.,.
6404010209,夏粮,,,,.,.
6404010209,秋粮,2,,,.,.
6404010210,夏粮,,,,.,.
6404010211,夏粮,,,,.,.
6404010212,夏粮,,,,.,.
6404010212,秋粮,1,1,,20,.
6404020101,夏粮,3,,,.,10
6404020101,秋粮,3,,,.,10
6404020102,夏粮,3,,,.,.
6404020103,夏粮,1,1,,70,.
6404020103,秋粮,2,,,.,.
6404020104,夏粮,,,,.,.
6404020105,夏粮,1,1,,20,.
6404020105,秋粮,1,1,,20,.
6404020106,夏粮,1,1,,40,.
6404020106,秋粮,2,,,.,.
6404020107,夏粮,,,,.,.
6404020107,秋粮,3,,,.,5
6404020108,夏粮,,,,.,.
6404020109,夏粮,,,,.,.
6404020109,秋粮,1,1,,30,.
6404020110,夏粮,,,,.,.
6404020110,秋粮,1,1,,50,.
6404020111,夏粮,3,,,.,185.7
6404020111,秋粮,3,,,.,85
6404020112,夏粮,4,,,.,.
6404020112,秋粮,2,,,.,.
6404020113,夏粮,3,,,.,.
6404020201,夏粮,,,,.,.
6404020202,夏粮,,,,.,.
6404020203,夏粮,,,,.,.
6404020204,夏粮,,,,.,.
6404020204,秋粮,2,,,.,.
6404020205,夏粮,,,,.,.
6404020206,夏粮,,,,.,.
6404020207,夏粮,,,,.,.
6404020208,夏粮,,,,.,.
6404020209,夏粮,,,,.,.
6404020210,夏粮,,,,.,.
6404020211,夏粮,,,,.,.
6404020212,夏粮,,,,.,.
6404020213,夏粮,,,,.,.
6404020214,夏粮,,,,.,.
6401010301,夏粮,,,,.,.
6401010302,夏粮,,,,.,.
6401010302,秋粮,2,,,.,.
6401010303,夏粮,,,,.,.
6401010303,秋粮,2,,,.,.
6401010304,夏粮,,,,.,.
6401010304,秋粮,3,,,.,30
6401010305,夏粮,,,,.,.
6401010306,夏粮,3,,,.,6
6401010306,秋粮,2,,,.,.
6401010307,夏粮,,,,.,.
6401010308,夏粮,,,,.,.
6401010309,夏粮,,,,.,.
6401010310,夏粮,2,,,.,.
6401010310,秋粮,2,,,.,.
6401010311,夏粮,2,,,.,.
6401010311,秋粮,2,,,.,.
6401010312,夏粮,2,,,.,.
6401010312,秋粮,2,,,.,.
6401020101,夏粮,,,,.,.
6401020102,夏粮,,,,.,.
6401020103,夏粮,,,,.,.
6401020104,夏粮,,,,.,.
6401020105,夏粮,,,,.,.
6401020106,夏粮,,,,.,.
6401020107,夏粮,,,,.,.
6401020108,夏粮,,,,.,.
6401020109,夏粮,,,,.,.
6401020110,夏粮,,,,.,.
6401020111,夏粮,,,,.,.
6401020112,夏粮,,,,.,.
6401020201,夏粮,,,,.,.
6401020202,夏粮,,,,.,.
6401020202,秋粮,3,,,.,20
6401020203,夏粮,,,,.,.
6401020204,夏粮,,,,.,.
6401020205,夏粮,,,,.,.
6401020206,夏粮,,,,.,.
6401020206,秋粮,1,"1,6",,35,.
6401020207,夏粮,,,,.,.
6401020208,夏粮,2,,,.,.
6401020209,夏粮,,,,.,.
6401020210,夏粮,3,,,.,10
6401020210,秋粮,3,,,.,15
6401020211,夏粮,,,,.,.
6401020212,夏粮,3,,,.,10
6401020212,秋粮,1,8,忽冷忽热,25,.
6401010401,夏粮,3,,,.,10
6401010402,夏粮,2,,,.,.
6401010403,夏粮,2,,,.,.
6401010404,夏粮,,,,.,.
6401010404,秋粮,2,,,.,.
6401010405,夏粮,,,,.,.
6401010405,秋粮,2,,,.,.
6401010406,夏粮,,,,.,.
6401010406,秋粮,3,,,.,10
6401010407,夏粮,,,,.,.
6401010407,秋粮,3,,,.,6
6401010408,夏粮,,,,.,.
6401010408,秋粮,1,8,气温低,10,.
6401010409,夏粮,,,,.,.
6401010410,夏粮,,,,.,.
6401010411,夏粮,,,,.,.
6401010412,夏粮,2,,,.,.
6401010412,秋粮,2,,,.,.
6401010201,夏粮,3,,,.,40
6401010201,秋粮,2,,,.,.
6401010202,夏粮,,,,.,.
6401010203,夏粮,,,,.,.
6401010204,夏粮,,,,.,.
6401010205,夏粮,3,,,.,10
6401010205,秋粮,3,,,.,10
6401010206,夏粮,,,,.,.
6401010207,夏粮,2,,,.,.
6401010207,秋粮,2,,,.,.
6401010208,夏粮,,,,.,.
6401010209,夏粮,,,,.,.
6401010210,夏粮,1,1,,5,.
6401010210,秋粮,2,,,.,.
6401010211,夏粮,,,,.,.
6401010212,夏粮,,,,.,.
6401010101,夏粮,,,,.,.
6401010102,夏粮,,,,.,.
6401010103,夏粮,,,,.,.
6401010104,夏粮,2,,,.,.
6401010104,秋粮,2,,,.,.
6401010105,夏粮,2,,,.,.
6401010106,夏粮,2,,,.,.
6401010107,夏粮,,,,.,.
6401010108,夏粮,1,8,重茬,2,.
6401010108,秋粮,2,,,.,.
6401010109,夏粮,,,,.,.
6401010110,夏粮,2,,,.,.
6401010110,秋粮,2,,,.,.
6401010111,夏粮,3,,,.,10
6401010111,秋粮,2,,,.,.
6401010112,夏粮,1,8,野鸡,30,.
6401030101,夏粮,,,,.,.
6401030102,夏粮,3,,,.,5
6401030102,秋粮,3,,,.,5
6401030103,夏粮,,,,.,.
6401030104,夏粮,,,,.,.
6401030105,夏粮,,,,.,.
6401030106,夏粮,3,,,.,5
6401030106,秋粮,2,,,.,.
6401030107,夏粮,3,,,.,17
6401030108,夏粮,,,,.,.
6401030109,夏粮,3,,,.,.
6401030109,秋粮,3,,,.,.
6401030110,夏粮,2,,,.,.
6401030110,秋粮,2,,,.,.
6401030111,夏粮,,,,.,.
6401030112,夏粮,3,,,.,10
6401030112,秋粮,1,3,,10,.
6401030201,夏粮,2,,,.,.
6401030202,夏粮,,,,.,.
6401030203,夏粮,,,,.,.
6401030204,夏粮,,,,.,.
6401030204,秋粮,3,,,.,10
6401030205,夏粮,2,,,.,.
6401030205,秋粮,2,,,.,.
6401030206,夏粮,,,,.,.
6401030207,夏粮,,,,.,.
6401030208,夏粮,,,,.,.
6401030209,夏粮,,,,.,.
6401030210,夏粮,,,,.,.
6401030210,秋粮,1,3,,10,.
6401030211,夏粮,,,,.,.
6401030211,秋粮,2,,,.,.
6401030212,夏粮,,,,.,.
6405030201,夏粮,,,,.,.
6405030201,秋粮,1,1,,.,9999
6405030202,夏粮,,,,.,.
6405030202,秋粮,2,,,.,.
6405030203,夏粮,,,,.,.
6405030203,秋粮,1,2,,10,.
6405030204,夏粮,,,,.,.
6405030204,秋粮,2,,,.,.
6405030205,夏粮,,,,.,.
6405030205,秋粮,4,,,.,.
6405030206,夏粮,,,,.,.
6405030207,夏粮,,,,.,.
6405030207,秋粮,3,,,.,20
6405030208,夏粮,,,,.,.
6405030208,秋粮,3,,,.,30
6405030209,夏粮,,,,.,.
6405030209,秋粮,2,,,.,.
6405030210,夏粮,,,,.,.
6405030210,秋粮,2,,,.,.
6405030211,夏粮,,,,.,.
6405030212,夏粮,,,,.,.
6405030212,秋粮,2,,,.,.
6405030101,夏粮,,,,.,.
6405030101,秋粮,1,2,,20,.
6405030102,夏粮,,,,.,.
6405030102,秋粮,3,,,.,29
6405030103,夏粮,,,,.,.
6405030103,秋粮,3,,,.,9999
6405030104,夏粮,,,,.,.
6405030104,秋粮,2,,,.,.
6405030105,夏粮,,,,.,.
6405030105,秋粮,1,1,,30,.
6405030106,夏粮,,,,.,.
6405030107,夏粮,,,,.,.
6405030107,秋粮,2,,,.,.
6405030108,夏粮,,,,.,.
6405030108,秋粮,2,,,.,.
6405030109,夏粮,,,,.,.
6405030109,秋粮,2,,,.,.
6405030110,夏粮,,,,.,.
6405030110,秋粮,4,,,.,.
6405030111,夏粮,,,,.,.
6405030111,秋粮,4,,,.,.
6405030112,夏粮,,,,.,.
6405030112,秋粮,4,,,.,.
6405020201,夏粮,,,,.,.
6405020201,秋粮,2,,,.,.
6405020202,夏粮,,,,.,.
6405020202,秋粮,3,,,.,10
6405020203,夏粮,,,,.,.
6405020204,夏粮,,,,.,.
6405020204,秋粮,3,,,.,50
6405020205,夏粮,,,,.,.
6405020206,夏粮,3,,,.,10
6405020206,秋粮,1,2,,20,.
6405020207,夏粮,,,,.,.
6405020207,秋粮,2,,,.,.
6405020208,夏粮,,,,.,.
6405020208,秋粮,1,2,,3,.
6405020209,夏粮,4,,,.,.
6405020209,秋粮,2,,,.,.
6405020210,夏粮,,,,.,.
6405020210,秋粮,2,,,.,.
6405020211,夏粮,,,,.,.
6405020211,秋粮,2,,,.,.
6405020212,夏粮,1,8,阳光多,20,.
6405020212,秋粮,1,8,阳光多,20,.
6405020101,夏粮,,,,.,.
6405020101,秋粮,2,,,.,.
6405020102,夏粮,,,,.,.
6405020102,秋粮,1,1,,10,.
6405020103,夏粮,,,,.,.
6405020103,秋粮,2,,,.,.
6405020104,夏粮,,,,.,.
6405020104,秋粮,1,2,,30,.
6405020105,夏粮,,,,.,.
6405020105,秋粮,"1,2",1,,70,.
6405020106,夏粮,,,,.,.
6405020106,秋粮,1,1,,20,.
6405020107,夏粮,,,,.,.
6405020107,秋粮,1,2,,30,.
6405020108,夏粮,,,,.,.
6405020108,秋粮,3,,,.,20
6405020109,夏粮,,,,.,.
6405020109,秋粮,2,,,.,.
6405020110,夏粮,,,,.,.
6405020110,秋粮,1,6,,15,.
6405020111,夏粮,3,,,.,150
6405020112,夏粮,,,,.,.
6405010201,夏粮,,,,.,.
6405010201,秋粮,2,,,.,.
6405010202,夏粮,,,,.,.
6405010202,秋粮,2,,,.,.
6405010203,夏粮,2,,,.,.
6405010204,夏粮,,,,.,.
6405010205,夏粮,,,,.,.
6405010205,秋粮,1,2,,15,.
6405010206,夏粮,1,"3,2",,2,.
6405010207,夏粮,,,,.,.
6405010207,秋粮,1,2,,10,.
6405010208,夏粮,4,,,.,.
6405010209,夏粮,3,,,.,.
6405010210,夏粮,2,,,.,.
6405010211,夏粮,2,,,.,.
6405010212,夏粮,1,1,,12,.
6405010213,夏粮,,,,.,.
6405010213,秋粮,2,,,.,.
6405010214,夏粮,,,,.,.
6405010214,秋粮,2,,,.,.
6405010101,夏粮,,,,.,.
6405010101,秋粮,2,,,.,.
6405010102,夏粮,3,,,.,15.38
6405010103,夏粮,,,,.,.
6405010103,秋粮,3,,,.,15.38
6405010104,夏粮,,,,.,.
6405010105,夏粮,,,,.,.
6405010105,秋粮,3,,,.,10
6405010106,夏粮,,,,.,.
6405010106,秋粮,1,2,,10,.
6405010107,夏粮,,,,.,.
6405010107,秋粮,1,1,,30,.
6405010108,夏粮,,,,.,.
6405010108,秋粮,2,,,.,.
6405010109,夏粮,,,,.,.
6405010109,秋粮,3,,,.,10
6405010110,夏粮,,,,.,.
6405010110,秋粮,2,,,.,.
6405010111,夏粮,,,,.,.
6405010111,秋粮,1,1,,5,.
6405010112,夏粮,,,,.,.
6405010112,秋粮,2,,,.,.
6405010113,夏粮,,,,.,.
6405010113,秋粮,1,8,种子不好,18.7,.
6405010114,夏粮,,,,.,.
6405010114,秋粮,1,2,,10,.
3405030201,夏粮,,,,.,.
3405030202,夏粮,,,,.,.
3405030203,夏粮,,,,.,.
3405030204,夏粮,1,2,,10,.
3405030205,夏粮,2,,,.,.
3405030206,夏粮,2,,,.,.
3405030206,秋粮,2,,,.,.
3405030207,夏粮,,,,.,.
3405030207,秋粮,1,2,,10,.
3405030208,夏粮,,,,.,.
3405030209,夏粮,,,,.,.
3405030209,秋粮,1,2,,20,.
3405030210,夏粮,,,,.,.
3405030211,夏粮,,,,.,.
3405030212,夏粮,,,,.,.
3405030101,夏粮,,,,.,.
3405030101,秋粮,2,,,.,.
3405030102,夏粮,2,,,.,.
3405030102,秋粮,2,,,.,.
3405030103,夏粮,1,6,,20,.
3405030103,秋粮,1,6,,10,.
3405030104,夏粮,,,,.,.
3405030104,秋粮,2,,,.,.
3405030105,夏粮,2,,,.,.
3405030105,秋粮,2,,,.,.
3405030106,夏粮,2,,,.,.
3405030106,秋粮,1,2,,10,.
3405030107,夏粮,1,2,,50,.
3405030108,夏粮,,,,.,.
3405030108,秋粮,2,,,.,.
3405030109,夏粮,1,3,,20,.
3405030109,秋粮,2,,,.,.
3405030110,夏粮,,,,.,.
3405030111,夏粮,,,,.,.
3405030111,秋粮,1,2,,10,.
3405030112,夏粮,,,,.,.
3405030112,秋粮,2,,,.,.
3405010201,夏粮,,,,.,.
3405010202,夏粮,,,,.,.
3405010203,夏粮,,,,.,.
3405010203,秋粮,1,"2,6",,30,.
3405010204,夏粮,,,,.,.
3405010204,秋粮,1,6,,10,.
3405010205,夏粮,,,,.,.
3405010205,秋粮,1,2,,15,.
3405010206,夏粮,,,,.,.
3405010206,秋粮,1,6,,30,.
3405010207,夏粮,,,,.,.
3405010208,夏粮,,,,.,.
3405010209,夏粮,,,,.,.
3405010209,秋粮,1,2,,10,.
3405010210,夏粮,,,,.,.
3405010211,夏粮,,,,.,.
3405010212,夏粮,,,,.,.
3405010212,秋粮,1,6,,10,.
3405010101,夏粮,,,,.,.
3405010101,秋粮,1,6,,40,.
3405010102,夏粮,,,,.,.
3405010102,秋粮,1,"2,4",,40,.
3405010103,夏粮,1,6,,30,.
3405010103,秋粮,1,"2,6",,30,.
3405010104,夏粮,1,"2,6",,30,.
3405010105,夏粮,,,,.,.
3405010106,夏粮,,,,.,.
3405010106,秋粮,1,6,,40,.
3405010107,夏粮,,,,.,.
3405010107,秋粮,1,2,,10,.
3405010108,夏粮,1,"1,6",,50,.
3405010109,夏粮,,,,.,.
3405010110,夏粮,,,,.,.
3405010110,秋粮,1,2,,10,.
3405010111,夏粮,,,,.,.
3405010111,秋粮,1,2,,10,.
3405010112,夏粮,,,,.,.
3405010112,秋粮,1,8,稻瘟,9999,.
3405020101,夏粮,,,,.,.
3405020102,夏粮,,,,.,.
3405020102,秋粮,1,"1,8",??,50,.
3405020103,夏粮,,,,.,.
3405020103,秋粮,1,"2,8",??,70,.
3405020104,夏粮,,,,.,.
3405020105,夏粮,1,2,,30,.
3405020106,夏粮,,,,.,.
3405020107,夏粮,,,,.,.
3405020108,夏粮,,,,.,.
3405020109,夏粮,,,,.,.
3405020110,夏粮,,,,.,.
3405020111,夏粮,,,,.,.
3405020112,夏粮,,,,.,.
3405020201,夏粮,,,,.,.
3405020201,秋粮,1,2,,15,.
3405020202,夏粮,4,,,.,.
3405020203,夏粮,,,,.,.
3405020204,夏粮,,,,.,.
3405020205,夏粮,,,,.,.
3405020205,秋粮,1,"8,6",种子??、??,20,.
3405020206,夏粮,,,,.,.
3405020206,秋粮,1,2,,10,.
3405020207,夏粮,,,,.,.
3405020208,夏粮,,,,.,.
3405020209,夏粮,,,,.,.
3405020210,夏粮,,,,.,.
3405020211,夏粮,,,,.,.
3405020212,夏粮,2,,,.,.
3405020212,秋粮,2,,,.,.
3404010201,夏粮,,,,.,.
3404010202,夏粮,,,,.,.
3404010203,夏粮,,,,.,.
3404010204,夏粮,,,,.,.
3404010205,夏粮,,,,.,.
3404010206,夏粮,,,,.,.
3404010207,夏粮,,,,.,.
3404010208,夏粮,,,,.,.
3404010209,夏粮,,,,.,.
3404010210,夏粮,,,,.,.
3404010211,夏粮,,,,.,.
3404010212,夏粮,,,,.,.
3404010101,夏粮,,,,.,.
3404010102,夏粮,,,,.,.
3404010103,夏粮,,,,.,.
3404010104,夏粮,,,,.,.
3404010105,夏粮,,,,.,.
3404010106,夏粮,,,,.,.
3404010107,夏粮,,,,.,.
3404010108,夏粮,,,,.,.
3404010109,夏粮,,,,.,.
3404010110,夏粮,,,,.,.
3404010111,夏粮,,,,.,.
3404010112,夏粮,,,,.,.
3404030201,夏粮,,,,.,.
3404030202,夏粮,,,,.,.
3404030203,夏粮,,,,.,.
3404030204,夏粮,,,,.,.
3404030205,夏粮,,,,.,.
3404030206,夏粮,,,,.,.
3404030207,夏粮,,,,.,.
3404030208,夏粮,,,,.,.
3404030209,夏粮,,,,.,.
3404030210,夏粮,,,,.,.
3404030211,夏粮,3,,种子不好,40,.
3404030211,秋粮,2,,,.,.
3404030212,夏粮,,,,.,.
3404030101,夏粮,,,,.,.
3404030102,夏粮,,,,.,.
3404030103,夏粮,,,,.,.
3404030104,夏粮,,,,.,.
3404030105,夏粮,,,,.,.
3404030106,夏粮,,,,.,.
3404030107,夏粮,,,,.,.
3404030108,夏粮,,,,.,.
3404030109,夏粮,,,,.,.
3404030110,夏粮,,,,.,.
3404030111,夏粮,,,,.,.
3404030112,夏粮,,,,.,.
3404020101,夏粮,2,,,.,.
3404020102,夏粮,2,,,.,.
3404020102,秋粮,1,2,,100,.
3404020103,夏粮,,,,.,.
3404020104,夏粮,1,2,,50,.
3404020105,夏粮,,,,.,.
3404020106,夏粮,,,,.,.
3404020107,夏粮,,,,.,.
3404020108,夏粮,,,,.,.
3404020109,夏粮,2,,,.,.
3404020109,秋粮,2,,,.,.
3404020110,夏粮,2,,,.,.
3404020111,夏粮,,,,.,.
3404020112,夏粮,,,,.,.
3404020201,夏粮,,,,.,.
3404020202,夏粮,2,,,.,.
3404020202,秋粮,2,,,.,.
3404020203,夏粮,,,,.,.
3404020204,夏粮,,,,.,.
3404020205,夏粮,,,,.,.
3404020206,夏粮,,,,.,.
3404020207,夏粮,,,,.,.
3404020208,夏粮,,,,.,.
3404020209,夏粮,,,,.,.
3404020210,夏粮,,,,.,.
3404020211,夏粮,,,,.,.
3404020212,夏粮,,,,.,.
3401010201,夏粮,,,,.,.
3401010202,夏粮,4,,,.,.
3401010202,秋粮,4,,,.,.
3401010203,夏粮,,,,.,.
3401010203,秋粮,3,,,.,12.5
3401010204,夏粮,,,,.,.
3401010205,夏粮,1,2,,20,.
3401010205,秋粮,2,,,.,.
3401010206,夏粮,,,,.,.
3401010206,秋粮,4,,,.,.
3401010207,夏粮,1,8,天灾,20,.
3401010207,秋粮,1,8,天灾,15,.
3401010208,夏粮,4,,,.,.
3401010208,秋粮,3,,,.,9999
3401010209,夏粮,,,,.,.
3401010210,夏粮,1,2,,30,.
3401010210,秋粮,1,2,,30,.
3401010211,夏粮,,,,.,.
3401010211,秋粮,2,,,.,.
3401010212,夏粮,,,,.,.
3401010101,夏粮,,,,.,.
3401010102,夏粮,2,,,.,.
3401010102,秋粮,3,,,.,20
3401010103,夏粮,,,,.,.
3401010104,夏粮,,,,.,.
3401010105,夏粮,4,,,.,.
3401010105,秋粮,4,,,.,.
3401010106,夏粮,1,6,,50,.
3401010106,秋粮,2,,,.,.
3401010107,夏粮,,,,.,.
3401010108,夏粮,,,,.,.
3401010109,夏粮,1,2,,30,.
3401010110,夏粮,,,,.,.
3401010111,夏粮,2,,,.,.
3401010111,秋粮,2,,,.,.
3401010112,夏粮,1,8,农药打少了,16,.
3401020201,夏粮,,,,.,.
3401020202,夏粮,,,,.,.
3401020203,夏粮,4,,,.,.
3401020203,秋粮,1,2,,20,.
3401020204,夏粮,1,1,,11.11,.
3401020204,秋粮,1,2,,50,.
3401020205,夏粮,,,,.,.
3401020206,夏粮,1,1,,50,.
3401020206,秋粮,1,2,,50,.
3401020207,夏粮,1,2,,25,.
3401020207,秋粮,1,2,,40,.
3401020208,夏粮,,,,.,.
3401020209,夏粮,1,1,,20,.
3401020209,秋粮,1,"3,2",,70,.
3401020210,夏粮,,,,.,.
3401020211,夏粮,,,,.,.
3401020212,夏粮,1,1,,30,.
3401020212,秋粮,1,1,,30,.
3401020101,夏粮,1,8,春??,50,.
3401020101,秋粮,4,,,.,.
3401020102,夏粮,1,8,阴天太长,25,.
3401020102,秋粮,1,"2,3",,90,.
3401020103,夏粮,1,1,,27,.
3401020103,秋粮,1,2,,37,.
3401020104,夏粮,1,1,,.,.
3401020104,秋粮,1,2,,.,.
3401020105,夏粮,1,1,,70,.
3401020105,秋粮,1,2,,70,.
3401020106,夏粮,1,1,,20,.
3401020106,秋粮,1,"1,2",,10,.
3401020107,夏粮,1,1,,.,.
3401020107,秋粮,1,2,,.,.
3401020108,夏粮,,,,.,.
3401020109,夏粮,1,2,,25,.
3401020109,秋粮,1,2,,25,.
3401020110,夏粮,,,,.,.
3401020111,夏粮,,,,.,.
3401020112,夏粮,,,,.,.
3401030201,夏粮,1,8,病,30,.
3401030201,秋粮,1,2,,30,.
3401030202,夏粮,,,,.,.
3401030203,夏粮,1,8,阴天太多,10,.
3401030203,秋粮,1,2,,40,.
3401030204,夏粮,1,1,,50,.
3401030204,秋粮,1,2,,50,.
3401030205,夏粮,1,1,,.,.
3401030205,秋粮,1,2,,.,.
3401030206,夏粮,1,1,,27,.
3401030206,秋粮,1,2,,50,.
3401030207,夏粮,,,,.,.
3401030208,夏粮,1,8,锈病等,.,.
3401030208,秋粮,1,2,,.,.
3401030209,夏粮,1,"1,2",,20,.
3401030209,秋粮,1,"1,2",,9999,.
3401030210,夏粮,1,6,,40,.
3401030210,秋粮,1,6,,40,.
3401030211,夏粮,1,8,倒春寒,30,.
3401030211,秋粮,1,2,,30,.
3401030212,夏粮,,,,.,.
3401030213,夏粮,2,,,.,.
3401030213,秋粮,1,2,,40,.
3401030101,夏粮,1,2,,40,.
3401030101,秋粮,1,"2,6",,40,.
3401030102,夏粮,,,,.,.
3401030103,夏粮,1,2,,25,.
3401030103,秋粮,1,2,,9999,.
3401030104,夏粮,4,,,.,.
3401030104,秋粮,1,2,,10,.
3401030105,夏粮,1,1,,.,.
3401030105,秋粮,1,8,雨水多,30,.
3401030106,夏粮,2,,,.,.
3401030106,秋粮,1,2,,30,.
3401030107,夏粮,1,1,,30,.
3401030107,秋粮,1,2,,40,.
3401030108,夏粮,1,1,,20,.
3401030108,秋粮,1,2,,20,.
3401030109,夏粮,1,1,,.,.
3401030109,秋粮,1,2,,.,.
3401030110,夏粮,2,,,.,.
3401030110,秋粮,1,2,,.,.
3401030111,夏粮,,,,.,.
3401030112,夏粮,1,2,,.,.
3401030112,秋粮,1,2,,.,.
3403030201,夏粮,1,1,,30,.
3403030201,秋粮,1,2,,30,.
3403030202,夏粮,2,,,.,.
3403030202,秋粮,1,2,,10,.
3403030203,夏粮,3,,,.,5
3403030203,秋粮,4,,,.,.
3403030204,夏粮,2,,,.,.
3403030204,秋粮,3,,,.,10
3403030205,夏粮,2,,,.,.
3403030205,秋粮,2,,,.,.
3403030206,夏粮,3,,,.,10
3403030206,秋粮,3,,,.,10
3403030207,夏粮,2,,,.,.
3403030207,秋粮,2,,,.,.
3403030208,夏粮,2,,,.,.
3403030208,秋粮,1,7,,30,.
3403030209,夏粮,,,,.,.
3403030210,夏粮,,,,.,.
3403030210,秋粮,1,9999,,27,.
3403030211,夏粮,2,,,.,.
3403030212,夏粮,2,,,.,.
3403030212,秋粮,2,,,.,.
3403030101,夏粮,1,1,,50,.
3403030101,秋粮,1,2,,20,.
3403030102,夏粮,1,8,病灾,12.5,.
3403030103,夏粮,1,1,,20,.
3403030103,秋粮,1,4,,9999,.
3403030104,夏粮,2,,,.,.
3403030104,秋粮,1,2,,9999,.
3403030105,夏粮,3,,,.,11
3403030105,秋粮,1,2,,20,.
3403030106,夏粮,1,7,,20,.
3403030106,秋粮,1,7,,20,.
3403030107,夏粮,2,,,.,.
3403030107,秋粮,2,,,.,.
3403030108,夏粮,1,8,,10,.
3403030108,秋粮,1,2,,.,.
3403030109,夏粮,1,2,,9999,.
3403030109,秋粮,1,2,,9999,.
