varID,var3a_1,var3a_2,var3a_3,var3a_4,var3a_4a,var3a_5,var3a_5a,var3a_6,var3a_7,var3a_8,var3a_9,var3a_10,var3a_10a,var3a_11,var3a_12,var3a_13,var3a_14,var3a_15,var3a_16,var3a_17,var3a_18,var3a_19,var3a_19a,var3a_20,var3a_20a,var3a_21,var3a_21a,var3a_22,var3a_23
3301040112,a,.5,2016,4,,5,,1,是,是,1,4,,是,是,3,是,现金,800,,.,一年一付,,2,,,,是,较好
3301040112,b,.4,2016,4,,5,,1,是,是,1,4,,是,是,3,是,现金,800,,.,一年一付,,2,,,,是,较好
3301040113,a,1.2,2017,4,,1,,0.1,是,是,1,4,,是,是,3,是,现金,100,,.,一年一付,,2,,,,是,较好
3301040114,a,.9,2018,3,,4,,0.08,否,是,1,4,,是,是,3,是,现金,800,,.,一年一付,,1,,,,是,一般
3301040114,b,.6,2018,3,,4,,0.04,否,是,1,4,,是,是,3,是,现金,800,,.,一年一付,,1,,,,是,一般
3303030201,a,3.5,2019,3,,5,,0.3,是,是,1,2,,是,否,.,是,现金,750,,.,一年一付,,9999,,,,是,一般
3303030202,a,9999,2005,5,征地,6,征地,1.5,是,是,1,4,,是,否,.,是,现金,上养老,,.,,,,,,,是,较好
3303030203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3303030204,a,3.9,1993,2,,3,,0.1,否,是,1,4,,是,是,9999,是,现金,750,,.,一年一付,,1,,,,是,以前不认识
3303030205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3303030206,a,8,2018,4,,3,,0,是,是,1,4,,是,是,9999,是,现金,750,,.,一年一付,,2,,,,否,一般
3303030206,b,1.5,2018,4,,3,,0,是,是,1,4,,是,是,9999,是,现金,750,,.,一年一付,,2,,,,否,一般
3303030207,a,2.4,2015,1,,2,,0.04,否,是,1,1,,是,是,5,是,现金,750,,.,一年一付,,1,,,,是,一般
3303030207,b,1.2,2019,1,,3,,0.2,否,是,1,4,,是,是,5,是,现金,750,,.,一年一付,,1,,,,是,一般
3303030208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3303030209,a,2.9,2019,5,土地被破坏 出租给村集体,3,,0.2,否,是,1,4,,是,是,5,是,现金,750,,.,一年一付,,1,,,,是,较好
3303030210,a,1.8,2018,1,,3,,0.2,否,是,1,4,,是,是,5,是,现金,750,,.,一年一付,,1,,,,否,以前不认识
3303030210,b,1.6,2018,1,,3,,0.2,否,是,1,4,,是,是,5,是,现金,750,,.,一年一付,,1,,,,否,
3303030211,a,3,2015,4,,6,村集体,0.5,否,是,1,4,,是,是,3,是,现金,750,,.,一年一付,,2,,,,否,
3303030212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3303030213,a,7,2019,4,,3,,0.7,是,是,1,4,,是,否,.,是,现金,750,,.,一年一付,,1,,,,否,
3303030101,a,1.4,2000,4,,6,村集体,3,,是,1,4,,是,是,3,是,现金,1000,,.,一年一付,,2,,,,否,
3303030102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3303030103,a,.7,9999,4,,3,,4,,是,1,4,,是,是,9999,是,现金,1000,,.,一年一付,,2,,,,否,
3303030104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3303030105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3303030106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3303030107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3303030108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3303030109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3303030110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3303030111,a,3,2018,4,,3,,0.2,否,是,1,4,,是,是,10,是,现金,1000,,.,一年一付,,2,,,,是,较好
3303030112,a,1.6,1996,4,,2,,1,否,是,1,4,,是,否,.,是,现金,6300,,.,一次付清,,,,,,是,较好
3303030113,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030203,a,2,9999,4,,6,不清楚,0.2,否,是,1,4,,是,9999.0,9999,是,现金,9999,,.,一次付清,,,,,,否,以前不认识
3302030203,b,.5,9999,4,,6,不清楚,0.5,否,是,1,4,,是,9999.0,9999,是,现金,9999,,.,一次付清,,,,,,否,以前不认识
3302030204,a,9999,9999,1,,5,,0.5,否,是,1,,,否,否,.,否,,,,.,,,,,4,无,否,以前不认识
3302030204,b,9999,9999,1,,5,,0.5,否,是,1,,,否,否,.,否,,,,.,,,,,4,无,否,以前不认识
3302030205,a,1,2013,3,,2,,0.3,,是,1,1,,9999.0,否,.,是,现金,9999,,.,一次付清,,,,,,否,以前不认识
3302030206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030207,a,.5,2000,4,,2,,2,否,是,3,1,,是,否,.,是,现金,9999,,.,一次付清,,,,,,否,
3302030208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030213,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030214,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030102,a,.5,2015,4,,1,,3,否,是,1,4,,是,是,5,是,现金,800,,.,一次付清,,,,,,是,较好
3302030103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030108,a,2,9999,1,,5,,2,,是,1,1,,否,否,.,否,,,,.,,,,,,,是,较好
3302030108,b,1,2017,4,,6,村委,6,,是,1,4,,是,否,.,是,现金,14800,,.,一次付清,,,,,,,
3302030109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302030113,a,1.08,2010,1,,4,,0.5,否,是,1,2,,是,是,5,是,现金,700,,.,一年一付,,2,,,,是,一般
3302030114,a,3,2017,4,,1,,1,否,是,1,4,,否,否,.,,,,,.,一次付清,,,,,,否,以前不认识
3302010201,a,2.7,2018,3,,3,,500,否,是,1,4,,是,9999.0,9999,是,现金,600,,.,一年一付,,1,,,,是,一般
3302010202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302010203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302010204,a,2.5,2017,3,,5,,3,,是,1,1,,是,是,13,是,现金,500,,.,一年一付,,2,,,,是,较好
3302010205,a,.5,2016,3,,3,,2,否,是,1,1,,是,是,10,是,现金,600,,.,其他,三年一付,1,,,,是,较好
3302010206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302010207,a,1,2010,2,,5,,5,否,否,1,4,,是,是,10,是,现金,600,,.,其他,五年一付,,,,,否,以前不认识
3302010208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302010209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302010210,a,2.5,9999,3,,5,,9999,否,是,1,1,,是,是,10,是,现金,600,,.,一年一付,,2,,,,是,较好
3302010211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302010212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302010213,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302010214,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302010101,a,.3,2016,3,,5,,6,否,是,1,1,,否,否,.,是,现金,900,,.,一年一付,,1,,,,是,一般
3302010102,a,1,2015,4,,3,,2,否,是,1,4,,是,9999.0,9999,是,现金,1000,,.,其他,三年一付,,,,,否,
3302010103,a,1,2015,4,,3,,3,,是,1,4,,是,是,5,是,现金,800,,.,一次付清,,,,,,否,
3302010104,a,1.6,2010,4,,6,村委,2,,是,1,4,,是,是,9999,是,现金,800,,.,其他,2~3年一次,,,,,否,
3302010105,a,2.7,9999,4,,6,村集体,4,,是,1,4,,是,9999.0,9999,是,现金,600,,.,一次付清,,,,,,是,较好
3302010106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302010107,a,1,2015,3,,3,,1,否,是,1,4,,是,是,5,是,现金,900,,.,其他,二年一付,,,,,否,
3302010107,b,1,2015,3,,3,,1,否,是,1,4,,是,是,5,是,现金,900,,.,其他,二年一付,,,,,否,
3302010108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302010109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302010110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302010111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302010112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302010113,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3302010114,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105020201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105020202,a,3.19,2005,1,,5,,0.3,否,否,2,1,,否,否,.,否,,,,.,,,,,4,无偿,是,较好
4105020203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105020204,a,1.89,2013,4,,6,政府,1,是,是,1,4,,是,是,30,是,现金,1000,,.,一年一付,,1,,,,否,以前不认识
4105020205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105020206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105020207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105020208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105020209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105020210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105020211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105020212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010101,a,2.5,2015,4,,1,,1,否,是,1,4,,是,是,10,是,现金,1000,,.,一年一付,,2,,,,是,较好
4103010101,b,2,2015,4,,1,,0.8,否,是,1,4,,是,是,10,是,现金,1000,,.,一年一付,,2,,,,是,较好
4103010102,a,.54,2017,5,用地作为给兄弟抚养母亲补偿,5,,0.5,是,是,1,1,,否,是,99,否,,,,.,,,,,1,,是,较好
4103010103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010108,a,1.2,2018,4,,6,村集体,1,否,是,1,4,,是,是,20,是,现金,1000,,.,一年一付,,1,,,,是,较好
4103010109,a,3,2019,2,,1,,0.25,,是,1,4,,是,否,.,是,现金,1000,,.,一年一付,,1,,,,否,
4103010110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010113,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103010213,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105010201,a,3.3,2011,4,,2,,0.3,,否,1,4,,是,是,30,是,现金,900,,.,一年一付,,2,,,,否,
4105010202,a,1.9,2019,4,,6,政府改良地,0.1,否,否,1,6,,是,是,2,是,现金,1000,,.,一年一付,,2,,,,是,一般
4105010202,b,.6,2007,4,,2,,1,否,否,3,4,,是,否,.,是,现金,1000,,.,一年一付,,2,,,,是,一般
4105010203,a,.35,2015,1,,5,,0.4,是,是,1,1,,否,否,.,否,,,,.,,,,,4,玉米30斤,是,较好
4105010204,a,.7,2019,4,,2,,1,,否,1,4,,是,否,.,是,实物,,粮食,900,一年一付,,2,,,,否,
4105010204,b,.1,2019,4,,2,,1,,否,1,4,,是,否,.,是,实物,,粮食,900,一年一付,,2,,,,否,
4105010205,a,1.36,2010,4,,2,,1,否,是,1,4,,是,是,30,是,实物,,小麦,900,一年一付,,2,,,,否,以前不认识
4105010206,a,.65,2011,4,,2,,0.3,否,否,1,4,,是,是,30,是,现金,900,,.,一年一付,,2,,,,否,
4105010206,b,.5,2011,4,,2,,0.1,否,否,1,4,,是,是,30,是,现金,900,,.,一年一付,,2,,,,否,
4105010207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105010208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105010209,a,.18,2013,4,,2,,1,否,否,1,4,,否,是,5,是,实物,,面粉 大米,1000,一年一付,,1,,,,否,
4105010210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105010211,a,1.2,2014,5,乡政府征收,2,,0.2,否,是,1,4,,否,否,.,是,现金,960,,.,一年一付,,1,,,,否,以前不认识
4105010212,a,1,2006,5,占地建厂,5,,0.4,否,否,2,4,,是,否,.,是,现金,1000,,.,其他,三年一付,,,,,是,一般
4103030101,a,2.8,2019,4,,1,,0.6,否,是,1,4,,是,是,6,是,现金,1000,,.,其他,一季一付,2,,,,是,较好
4103030101,b,.9,2019,4,,1,,3,否,否,1,4,,是,是,6,是,现金,1000,,.,其他,一季一付,2,,,,是,较好
4103030102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103030103,a,2.6,2018,4,,1,,1,否,是,1,4,,是,否,.,是,实物,,麦子,400,一年一付,,2,,,,是,一般
4103030104,a,2.4,2015,4,,1,,0.5,,是,1,4,,是,是,20,是,现金,800,,.,一年一付,,2,,,,是,较好
4103030105,a,2.6,2014,4,,1,,1,否,是,1,4,,是,是,12,是,现金,1000,,.,一年一付,,2,,,,是,较好
4103030106,a,1.66,2018,4,,2,,1,否,是,1,4,,是,否,.,是,现金,900,,.,一年一付,,2,,,,否,以前不认识
4103030107,a,2.2,1999,4,,2,,1.5,否,否,1,4,,是,是,30,是,现金,900,,.,一年一付,,2,,,,否,
4103030107,b,4,2019,4,,1,,0.4,否,是,1,4,,是,是,5,是,现金,1000,,.,其他,一年两次,2,,,,是,较好
4103030108,a,3.2,2018,4,,1,,1.5,否,是,1,4,,是,是,10,是,现金,1000,,.,其他,半年一付,2,,,,是,较好
4103030109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103030110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103030111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103030112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103030113,a,3.08,2018,4,,1,,0.6,,否,1,4,,是,否,.,是,现金,1000,,.,一年一付,,2,,,,是,较好
4103030113,b,1,2018,4,,1,,0.6,,否,1,4,,是,否,.,是,现金,1000,,.,一年一付,,2,,,,是,较好
4101010101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101010102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101010103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101010104,a,2.4,2017,4,,6,村绿化,2,否,是,1,4,,否,否,.,是,现金,1200,,.,一年一付,,2,,,,否,
4101010104,b,.41,2017,1,,5,,0.6,否,是,1,1,,否,否,.,否,,,,.,,,,,3,,是,较好
4101010105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101010106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101010107,a,2,2016,5,大队修东西占了,6,村集体,0.6,否,是,1,4,,是,是,5,是,现金,1200,,.,一次付清,,,,,,否,
4101010108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101010109,a,.35,2016,4,,6,村集体,1,否,是,1,4,,是,否,.,是,现金,1000,,.,其他,5年一付,,,,,是,较好
4101010110,a,1.15,9999,5,儿子分家,5,,1.5,否,是,2,8,家??内部,否,否,.,否,,,,.,,,,,1,,是,较好
4101010110,b,1.15,9999,5,儿子分家,5,,0.5,否,是,1,8,家??内部,否,否,.,否,,,,.,,,,,1,,是,较好
4101010111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101010112,a,2.58,2013,5,别人想种一大片地,5,,2,否,是,1,1,,是,否,.,是,现金,1000,,.,一年一付,,2,,,,是,较好
4101010112,b,.84,2019,4,,5,,2,否,是,1,4,,是,是,5,是,现金,1000,,.,一次付清,,,,,,是,较好
4101010113,a,2,2015,3,,5,,1,否,是,1,4,,是,是,30,是,现金,1000,,.,一年一付,,1,,,,是,一般
4101010114,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101020101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101020102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101020103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101020104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101020105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101020106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101020107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101020108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101020109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101020110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101020111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101020112,a,3,2013,3,,5,,2,否,是,1,4,,是,是,5,是,现金,1600,,.,一次付清,,,,,,是,一般
4101020113,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105030201,a,1.9,2017,1,,2,,0.5,否,否,1,1,,否,否,.,是,现金,1200,,.,一年一付,,1,,,,否,
4105030201,b,.3,2014,5,土地不好,2,,1,否,否,1,2,,否,否,.,是,现金,1000,,.,一年一付,,2,,,,否,
4105030202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105030203,a,.8,2015,4,,6,政府,0.5,否,否,1,4,,是,否,.,是,现金,1200,,.,一年一付,,2,,,,否,以前不认识
4105030203,b,.3,2019,1,,5,,0.4,否,否,1,1,,否,否,.,否,,,,.,,,,,,,是,较好
4105030204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105030205,a,1.77,2002,5,景区建设承包,2,,1,否,是,1,4,,是,是,50,是,现金,660,,.,一年一付,,2,,,,否,以前不认识
4105030206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105030207,a,1.3,2003,4,,6,景区公司,0.01,否,否,1,4,,是,是,50,是,现金,600,,.,一年一付,,2,,,,是,一般
4105030207,b,.7,2003,4,,6,景区公司,0.1,否,否,1,4,,是,是,50,是,现金,600,,.,一年一付,,2,,,,是,一般
4105030208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105030209,a,1.1,2015,4,,6,政府,0.02,,是,1,4,,否,否,.,是,现金,200,,.,一年一付,,2,,,,否,
4105030210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105030211,a,2,2012,4,,6,景区占地,0.01,是,是,1,4,,是,是,60,是,现金,1315,,.,一年一付,,2,,,,是,一般
4105030211,b,1,2012,4,,6,景区占地,0.01,是,是,1,4,,是,是,60,是,现金,1315,,.,一年一付,,2,,,,是,一般
4105030212,a,1.25,2008,5,旅游开发,6,政府,0.5,否,否,2,4,,是,是,30,是,现金,1800,,.,一年一付,,1,,,,是,一般
4105030213,a,1.06,2015,4,,6,政府,1,,否,1,4,,是,是,30,是,现金,1840,,.,一年一付,,,,,,否,
4105030101,a,.8,2010,5,组集体统一流转,2,,0.5,否,否,1,4,,是,是,30,是,现金,1700,,.,一年一付,,1,,,,是,较好
4105030102,a,1,2010,4,,2,,0.5,否,否,1,4,,是,是,10,是,现金,2000,,.,一年一付,,2,,,,否,以前不认识
4105030103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105030104,a,2.4,2016,4,,1,,1,否,是,1,4,,是,否,5,是,现金,1800,,.,一年一付,,2,,,,否,以前不认识
4105030105,a,1.5,2006,2,,5,,0.5,否,是,1,2,,是,是,20,是,现金,1200,,.,一年一付,,2,,,,否,以前不认识
4105030106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105030107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105030108,a,.5,2010,5,政府统一征地,6,政府,0.25,否,是,1,4,,是,是,40,是,现金,1000,,.,一年一付,,2,,,,否,
4105030109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105030110,a,2,2006,4,,6,私人企业,0.2,否,是,1,4,,是,否,.,是,现金,800,,.,一年一付,,2,,,,否,
4105030110,b,1,2010,4,,6,私人企业,0.4,否,是,2,4,,是,否,.,否,,,,.,,,,,4,一次性买断,否,
4105030111,a,1,2017,5,香菇厂开发,1,,1,否,否,1,4,,是,是,5,是,现金,2380,,.,一年一付,,1,,,,否,以前不认识
4105030111,b,.7,2018,5,药厂开发,6,药厂,1,否,否,1,4,,是,是,5,是,现金,2380,,.,一年一付,,1,,,,否,以前不认识
4105030112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101030101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101030102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101030103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101030104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101030105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101030106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101030107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101030108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101030109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101030110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101030111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101030112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4101030113,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103020101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103020102,a,2.26,9999,4,,1,,0.6,,是,1,4,,9999.0,是,1,是,现金,800,,.,一年一付,,1,,,,是,一般
4103020103,a,1.2,2019,4,,6,政府,1,否,是,1,4,,否,否,.,是,现金,1000,,.,一年一付,,1,,,,是,一般
4103020104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103020105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103020106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103020107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103020108,a,2.9,2019,4,,1,,0.5,否,否,1,4,,否,否,.,是,现金,800,,.,一年一付,,1,,,,是,较好
4103020109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103020110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103020111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103020112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103020113,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103030201,a,3.18,2015,1,,3,,1,否,否,1,1,,是,否,.,是,现金,900,,.,一年一付,,1,,,,是,较好
4103030201,b,2.4,2013,1,,4,,1,否,否,1,1,,是,否,.,是,现金,900,,.,一年一付,,1,,,,是,较好
4103030202,a,1.42,2019,4,,1,,2,否,是,1,4,,是,是,5,是,现金,800,,.,一年一付,,1,,,,是,一般
4103030203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103030204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103030205,a,1.68,2019,4,,6,村集体,1,否,是,1,4,,是,是,5,是,现金,800,,.,一年一付,,1,,,,是,较好
4103030206,a,4.1,2015,4,,5,,1,是,是,1,4,,否,否,.,是,现金,900,,.,一年一付,,2,,,,是,较好
4103030207,a,1.4,2019,4,,1,,0.8,是,是,1,4,,是,是,5,是,现金,1000,,.,一年一付,,2,,,,是,较好
4103030208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103030209,a,2.4,2019,4,,6,村里种树,2,否,是,1,4,,是,是,5,是,现金,1000,,.,一年一付,,1,,,,是,较好
4103030209,b,1.26,2019,4,,6,村集体,2,否,是,1,4,,是,是,1,是,现金,800,,.,一年一付,,1,,,,是,较好
4103030210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103030211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103030212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4103030213,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105010101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105010102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4105010103,a,3.2,2011,4,,2,,0.2,是,是,1,4,,是,是,50,是,实物,,麦子,1000,一年一付,,2,,,,否,一般
4105010104,a,.6,2011,5,转给公司,2,,0.1,否,是,1,4,,是,是,30,是,实物,,粮食,900,一年一付,,2,,,,否,
4105010105,a,1.1,2010,4,,2,,1,是,是,1,4,,否,否,.,是,实物,,,2000,一年一付,,2,,,,否,
4105010106,a,1.2,2017,4,,2,,0.02,是,否,1,4,,是,是,30,是,实物,,小麦,1000,一年一付,,2,,,,否,
4105010107,a,2.5,2013,4,,2,,0.5,,否,1,4,,是,是,30,是,现金,1000,,.,一年一付,,2,,,,否,以前不认识
4105010108,a,2,2007,2,,2,,0.25,,否,1,4,,是,是,17,是,现金,1100,,.,一年一付,,2,,,,否,
4105010108,b,.7,2007,2,,2,,0.2,,否,1,4,,是,是,17,是,现金,1100,,.,一年一付,,2,,,,否,
